author_id,username,author_followers,author_tweets,author_description,author_location,text,created_at,date,hashtags,source,retweets,replies,likes,quote_count
1239199214,_pamela_davis,270,10271,"Singer, musician, music teacher, recording artist, & producer, who loves the beach. Checkout my music videos https://t.co/ANJI2nHFwD…","Jupiter, FL","@edyong209 ""Get the vaccine or feel the wrath of Delta"". A covid-19 parody of the Beatles song Helter Skelter urging everyone to get the shots. https://t.co/KX4NgubS9V #vaccines #VaccinesSaveLives #DeltaVariant #COVID19 #Covid_19 #VaccinesWork #vaccine #Pfizergate #Pfizer #Moderna #virus",2021-12-17 01:39:29+00:00,2021-12-17 01:39:29+00:00,[None],,0,0,0,0
1239199214,_pamela_davis,270,10271,"Singer, musician, music teacher, recording artist, & producer, who loves the beach. Checkout my music videos https://t.co/ANJI2nHFwD…","Jupiter, FL","@CNN ""Get the vaccine or feel the wrath of Delta"". A covid-19 parody of the Beatles song Helter Skelter urging everyone to get the shots. https://t.co/KX4NgubS9V #vaccines #VaccinesSaveLives #DeltaVariant #COVID19 #Covid_19 #VaccinesWork #vaccine #Pfizergate #Pfizer #Moderna #virus",2021-12-17 01:39:07+00:00,2021-12-17 01:39:07+00:00,[None],,0,0,0,0
1239199214,_pamela_davis,270,10271,"Singer, musician, music teacher, recording artist, & producer, who loves the beach. Checkout my music videos https://t.co/ANJI2nHFwD…","Jupiter, FL","@nytimes ""Get the vaccine or feel the wrath of Delta"". A covid-19 parody of the Beatles song Helter Skelter urging everyone to get the shots. https://t.co/KX4NgubS9V #vaccines #VaccinesSaveLives #DeltaVariant #COVID19 #Covid_19 #VaccinesWork #vaccine #Pfizergate #Pfizer #Moderna #virus",2021-12-17 01:38:53+00:00,2021-12-17 01:38:53+00:00,[None],,0,0,0,0
1239199214,_pamela_davis,270,10271,"Singer, musician, music teacher, recording artist, & producer, who loves the beach. Checkout my music videos https://t.co/ANJI2nHFwD…","Jupiter, FL","@ElijahSchaffer ""Get the vaccine or feel the wrath of Delta"". A covid-19 parody of the Beatles song Helter Skelter urging everyone to get the shots. https://t.co/KX4NgubS9V #vaccines #VaccinesSaveLives #DeltaVariant #COVID19 #Covid_19 #VaccinesWork #vaccine #Pfizergate #Pfizer #Moderna #virus",2021-12-17 01:38:17+00:00,2021-12-17 01:38:17+00:00,[None],,0,0,0,0
1239199214,_pamela_davis,270,10271,"Singer, musician, music teacher, recording artist, & producer, who loves the beach. Checkout my music videos https://t.co/ANJI2nHFwD…","Jupiter, FL","@Reuters ""Get the vaccine or feel the wrath of Delta"". A covid-19 parody of the Beatles song Helter Skelter urging everyone to get the shots. https://t.co/KX4NgubS9V #vaccines #VaccinesSaveLives #DeltaVariant #COVID19 #Covid_19 #VaccinesWork #vaccine #Pfizergate #Pfizer #Moderna #virus",2021-12-17 01:38:01+00:00,2021-12-17 01:38:01+00:00,[None],,0,0,0,0
2497705986,elephunk101,2847,6423,,,"He's referring to #Covaxin 

#Vaccigen #HealthCanada @WHO $ocgn $ocugen #ocgn #ocugen #Pediatrics @bharatbiotech @US_FDA #BLA #EUL #bharatBiotech #FDA #EUA #Covid19 #Delta #Omicron @Ocugen #vaccines 

#BloodClots #AstraZeneca #covid #Novavax #Pfizer #Moderna #mRNA #myocarditis https://t.co/r0FJtn9BPY",2021-12-17 01:13:49+00:00,2021-12-17 01:13:49+00:00,[None],,10,1,28,1
2497705986,elephunk101,2847,6423,,,"We need #Covaxin!

#Vaccigen #HealthCanada @WHO $ocgn $ocugen #ocgn #ocugen #Pediatrics @bharatbiotech @US_FDA #BLA #EUL #bharatBiotech #FDA #EUA #Covid19 #Delta #Omicron @Ocugen #vaccines 

#BloodClots #AstraZeneca #covid #Novavax #Pfizer #Moderna #mRNA #myocarditis https://t.co/cbyarUOE1S",2021-12-16 22:41:56+00:00,2021-12-16 22:41:56+00:00,[None],,5,0,14,0
1177288337360609280,sn00pdad,935,20157,,,#BREAKING: US health advisers recommend #Pfizer or #Moderna #COVID19 #vaccines over J&amp;J shot because of rare but serious blood clot side effect - #AP,2021-12-16 20:47:16+00:00,2021-12-16 20:47:16+00:00,[None],,0,1,0,0
73721873,hcrubin2009,474,26916,Media Consultant/PR Pro. Manage Press Campaigns from Idea to High-Impact Media💥RESULTs. Fmr Bloomberg Reporter & PR Lead for Moody's Most Profitable Biz Unit.,NYC  E: (HRubinroit@gmail.com),"#CDC expert panel prefers #Pfizer, #Moderna #vaccines over J&amp;J shots for adults due to rare blood clot cases. #COVID19 #coronavirus https://t.co/LnHEZZz91Y",2021-12-16 20:44:11+00:00,2021-12-16 20:44:11+00:00,[None],,0,0,0,0
1239199214,_pamela_davis,270,10271,"Singer, musician, music teacher, recording artist, & producer, who loves the beach. Checkout my music videos https://t.co/ANJI2nHFwD…","Jupiter, FL","@SportsCenter Cover version of the Beatles song Helter Skelter urging vaccination for everyone to put an end to it ""Ignorant fools wont take the vaccine"" https://t.co/KX4NgubS9V
 #vaccines #VaccinesSaveLives #DeltaVariant #COVID19 #Covid_19 #VaccinesWork #vaccine #moderna #Pfizergate #Pfizer",2021-12-16 00:41:17+00:00,2021-12-16 00:41:17+00:00,[None],,0,0,0,0
1239199214,_pamela_davis,270,10271,"Singer, musician, music teacher, recording artist, & producer, who loves the beach. Checkout my music videos https://t.co/ANJI2nHFwD…","Jupiter, FL","@LaurieRoberts @azcentral Cover version of the Beatles song Helter Skelter urging vaccination for everyone to put an end to it ""Ignorant fools wont take the vaccine"" https://t.co/KX4NgubS9V
 #vaccines #VaccinesSaveLives #DeltaVariant #COVID19 #Covid_19 #VaccinesWork #vaccine #moderna #Pfizergate #Pfizer",2021-12-16 00:40:19+00:00,2021-12-16 00:40:19+00:00,[None],,0,0,0,0
1239199214,_pamela_davis,270,10271,"Singer, musician, music teacher, recording artist, & producer, who loves the beach. Checkout my music videos https://t.co/ANJI2nHFwD…","Jupiter, FL","@MikeCollinsGA Cover version of the Beatles song Helter Skelter urging vaccination for everyone to put an end to it ""Ignorant fools wont take the vaccine"" https://t.co/KX4NgubS9V
 #vaccines #VaccinesSaveLives #DeltaVariant #COVID19 #Covid_19 #VaccinesWork #vaccine #moderna #Pfizergate #Pfizer",2021-12-16 00:39:29+00:00,2021-12-16 00:39:29+00:00,[None],,0,0,0,0
1239199214,_pamela_davis,270,10271,"Singer, musician, music teacher, recording artist, & producer, who loves the beach. Checkout my music videos https://t.co/ANJI2nHFwD…","Jupiter, FL","@RonFilipkowski Cover version of the Beatles song Helter Skelter urging vaccination for everyone to put an end to it ""Ignorant fools wont take the vaccine"" https://t.co/KX4NgubS9V
 #vaccines #VaccinesSaveLives #DeltaVariant #COVID19 #Covid_19 #VaccinesWork #vaccine #moderna #Pfizergate #Pfizer",2021-12-16 00:39:14+00:00,2021-12-16 00:39:14+00:00,[None],,0,0,0,0
1239199214,_pamela_davis,270,10271,"Singer, musician, music teacher, recording artist, & producer, who loves the beach. Checkout my music videos https://t.co/ANJI2nHFwD…","Jupiter, FL","@CDCgov Cover version of the Beatles song Helter Skelter urging vaccination for everyone to put an end to it ""Ignorant fools wont take the vaccine"" https://t.co/KX4NgubS9V
 #vaccines #VaccinesSaveLives #DeltaVariant #COVID19 #Covid_19 #VaccinesWork #vaccine #moderna #Pfizergate #Pfizer",2021-12-16 00:38:06+00:00,2021-12-16 00:38:06+00:00,[None],,0,0,0,0
1239199214,_pamela_davis,270,10271,"Singer, musician, music teacher, recording artist, & producer, who loves the beach. Checkout my music videos https://t.co/ANJI2nHFwD…","Jupiter, FL","@RadioFreeTom Cover version of the Beatles song Helter Skelter urging vaccination for everyone to put an end to it ""Ignorant fools wont take the vaccine"" https://t.co/KX4NgubS9V
 #vaccines #VaccinesSaveLives #DeltaVariant #COVID19 #Covid_19 #VaccinesWork #vaccine #moderna #Pfizergate #Pfizer",2021-12-16 00:37:50+00:00,2021-12-16 00:37:50+00:00,[None],,0,0,0,0
1239199214,_pamela_davis,270,10271,"Singer, musician, music teacher, recording artist, & producer, who loves the beach. Checkout my music videos https://t.co/ANJI2nHFwD…","Jupiter, FL","@nytimes Cover version of the Beatles song Helter Skelter urging vaccination for everyone to put an end to it ""Ignorant fools wont take the vaccine"" https://t.co/KX4NgubS9V
 #vaccines #VaccinesSaveLives #DeltaVariant #COVID19 #Covid_19 #VaccinesWork #vaccine #moderna #Pfizergate #Pfizer",2021-12-16 00:37:28+00:00,2021-12-16 00:37:28+00:00,[None],,0,0,0,0
1239199214,_pamela_davis,270,10271,"Singer, musician, music teacher, recording artist, & producer, who loves the beach. Checkout my music videos https://t.co/ANJI2nHFwD…","Jupiter, FL","@nytimes Cover version of the Beatles song Helter Skelter urging vaccination for everyone to put an end to it ""Ignorant fools wont take the vaccine"" https://t.co/KX4NgubS9V
 #vaccines #VaccinesSaveLives #DeltaVariant #COVID19 #Covid_19 #VaccinesWork #vaccine #moderna #Pfizergate #Pfizer",2021-12-16 00:37:15+00:00,2021-12-16 00:37:15+00:00,[None],,0,0,0,0
1239199214,_pamela_davis,270,10271,"Singer, musician, music teacher, recording artist, & producer, who loves the beach. Checkout my music videos https://t.co/ANJI2nHFwD…","Jupiter, FL","@CDCgov Cover version of the Beatles song Helter Skelter urging vaccination for everyone to put an end to it ""Ignorant fools wont take the vaccine"" https://t.co/KX4NgubS9V
 #vaccines #VaccinesSaveLives #DeltaVariant #COVID19 #Covid_19 #VaccinesWork #vaccine #moderna #Pfizergate #Pfizer",2021-12-16 00:37:02+00:00,2021-12-16 00:37:02+00:00,[None],,0,0,0,0
1239199214,_pamela_davis,270,10271,"Singer, musician, music teacher, recording artist, & producer, who loves the beach. Checkout my music videos https://t.co/ANJI2nHFwD…","Jupiter, FL","@chrislhayes Cover version of the Beatles song Helter Skelter urging vaccination for everyone to put an end to it ""Ignorant fools wont take the vaccine"" https://t.co/KX4NgubS9V
 #vaccines #VaccinesSaveLives #DeltaVariant #COVID19 #Covid_19 #VaccinesWork #vaccine #moderna #Pfizergate #Pfizer",2021-12-16 00:36:50+00:00,2021-12-16 00:36:50+00:00,[None],,0,0,0,0
1239199214,_pamela_davis,270,10271,"Singer, musician, music teacher, recording artist, & producer, who loves the beach. Checkout my music videos https://t.co/ANJI2nHFwD…","Jupiter, FL","@AnaCabrera Cover version of the Beatles song Helter Skelter urging vaccination for everyone to put an end to it ""Ignorant fools wont take the vaccine"" https://t.co/KX4NgubS9V
 #vaccines #VaccinesSaveLives #DeltaVariant #COVID19 #Covid_19 #VaccinesWork #vaccine #moderna #Pfizergate #Pfizer",2021-12-16 00:36:33+00:00,2021-12-16 00:36:33+00:00,[None],,0,0,0,0
1239199214,_pamela_davis,270,10271,"Singer, musician, music teacher, recording artist, & producer, who loves the beach. Checkout my music videos https://t.co/ANJI2nHFwD…","Jupiter, FL","@MSNBC Cover version of the Beatles song Helter Skelter urging vaccination for everyone to put an end to it ""Ignorant fools wont take the vaccine"" https://t.co/KX4NgubS9V
 #vaccines #VaccinesSaveLives #DeltaVariant #COVID19 #Covid_19 #VaccinesWork #vaccine #moderna #Pfizergate #Pfizer",2021-12-16 00:36:16+00:00,2021-12-16 00:36:16+00:00,[None],,0,0,0,0
1239199214,_pamela_davis,270,10271,"Singer, musician, music teacher, recording artist, & producer, who loves the beach. Checkout my music videos https://t.co/ANJI2nHFwD…","Jupiter, FL","@POTUS Cover version of the Beatles song Helter Skelter urging vaccination for everyone to put an end to it ""Ignorant fools wont take the vaccine"" https://t.co/KX4NgubS9V
 #vaccines #VaccinesSaveLives #DeltaVariant #COVID19 #Covid_19 #VaccinesWork #vaccine #moderna #Pfizergate #Pfizer",2021-12-16 00:03:52+00:00,2021-12-16 00:03:52+00:00,[None],,0,0,0,0
1239199214,_pamela_davis,270,10271,"Singer, musician, music teacher, recording artist, & producer, who loves the beach. Checkout my music videos https://t.co/ANJI2nHFwD…","Jupiter, FL","@CDCDirector Cover version of the Beatles song Helter Skelter urging vaccination for everyone to put an end to it ""Ignorant fools wont take the vaccine"" https://t.co/KX4NgubS9V
 #vaccines #VaccinesSaveLives #DeltaVariant #COVID19 #Covid_19 #VaccinesWork #vaccine #moderna #Pfizergate #Pfizer",2021-12-15 17:51:51+00:00,2021-12-15 17:51:51+00:00,[None],,0,0,0,0
1239199214,_pamela_davis,270,10271,"Singer, musician, music teacher, recording artist, & producer, who loves the beach. Checkout my music videos https://t.co/ANJI2nHFwD…","Jupiter, FL","@CDCDirector Cover version of the Beatles song Helter Skelter urging vaccination for everyone to put an end to it ""Ignorant fools wont take the vaccine"" https://t.co/KX4NgubS9V
 #vaccines #VaccinesSaveLives #DeltaVariant #COVID19 #Covid_19 #VaccinesWork #vaccine #moderna #Pfizergate #Pfizer",2021-12-15 17:51:36+00:00,2021-12-15 17:51:36+00:00,[None],,0,0,1,0
1466324580197445633,__LoganHowlett,630,5087,,,A meme I just threw together 🤠 #BigPharma #Booster #COVID #COVID19 #CovidVaccine #DoNotComply #DoNotComplyEVER #Moderna #Omicron #Vaccines #Delta #Variant #Variants #Coronavirus #Shootout #AstraZeneca #BoosterShots #DowningStreet #Pfizer https://t.co/msOc6fZnWG,2021-12-15 15:14:51+00:00,2021-12-15 15:14:51+00:00,[None],,0,0,0,0
65890224,erwinloh,1205,9924,"Group Chief Medical Officer, St Vincent's Health Australia & Professor at Monash University, University of Melbourne & Macquarie University","Melbourne, Victoria","Remarkably, neutralization of #Omicron was undetectable in most #vaccinated individuals who have had the #Moderna, #Pfizer or #JohnsonandJohnson #COVID19 #vaccines. However, individuals boosted with #mRNA vaccines exhibited potent neutralization of Omicro…https://t.co/sCalqGwwLV",2021-12-15 11:29:01+00:00,2021-12-15 11:29:01+00:00,[None],,4,0,4,0
2590835076,NH_India,114110,81973,"National Herald—founded in 1938 by Jawaharlal Nehru—is a news website and weekly newspaper with a focus on people, governance and current affairs","New Delhi, India","#Vaccines developed by US drugmakers #Pfizer, #Moderna, #JohnsonandJohnson against #Covid19 have proved to be less effective against new super mutant #Omicron variant that has now spread to 77 countries https://t.co/viG38VGcQk",2021-12-15 09:35:09+00:00,2021-12-15 09:35:09+00:00,[None],,1,0,3,0
735073031257620482,OmmcomNews,13637,147014,"Capturing Odisha Online. Breaking News Alert From Odisha, India & World..","Bhubaneshwar, India","#Vaccines developed by #US drugmakers #Pfizer, #Moderna, Johnson and Johnson against #Covid19 have proved to be less effective against the new super mutant #Omicron variant that has now spread to 77 countries.
#ommcomnews
https://t.co/wna9QOI7tc",2021-12-15 09:31:16+00:00,2021-12-15 09:31:16+00:00,[None],,0,0,1,0
141584822,ians_india,79540,356196,India's largest independent News Agency,New Delhi,"#Vaccines developed by US drugmakers #Pfizer (@pfizer), #Moderna (@moderna_tx), Johnson and Johnson against #COVID19 have proved to be less effective against the new super mutant #OmicronVariant that has now spread to 77 countries. https://t.co/gl4ydCCG2w",2021-12-15 09:12:13+00:00,2021-12-15 09:12:13+00:00,[None],,0,0,0,0
1239199214,_pamela_davis,270,10271,"Singer, musician, music teacher, recording artist, & producer, who loves the beach. Checkout my music videos https://t.co/ANJI2nHFwD…","Jupiter, FL","@TIME ""Get the vaccine or feel the wrath of Delta"". A covid-19 parody of the Beatles song Helter Skelter urging everyone to get the shots. https://t.co/KX4NgubS9V #vaccines #VaccinesSaveLives #DeltaVariant #COVID19 #Covid_19 #VaccinesWork #vaccine #Pfizergate #Pfizer #Moderna #virus",2021-12-15 00:25:00+00:00,2021-12-15 00:25:00+00:00,[None],,0,0,0,0
1239199214,_pamela_davis,270,10271,"Singer, musician, music teacher, recording artist, & producer, who loves the beach. Checkout my music videos https://t.co/ANJI2nHFwD…","Jupiter, FL","@Reuters ""Get the vaccine or feel the wrath of Delta"". A covid-19 parody of the Beatles song Helter Skelter urging everyone to get the shots. https://t.co/KX4NgubS9V #vaccines #VaccinesSaveLives #DeltaVariant #COVID19 #Covid_19 #VaccinesWork #vaccine #Pfizergate #Pfizer #Moderna #virus",2021-12-15 00:24:26+00:00,2021-12-15 00:24:26+00:00,[None],,0,0,0,0
1239199214,_pamela_davis,270,10271,"Singer, musician, music teacher, recording artist, & producer, who loves the beach. Checkout my music videos https://t.co/ANJI2nHFwD…","Jupiter, FL","@AP ""Get the vaccine or feel the wrath of Delta"". A covid-19 parody of the Beatles song Helter Skelter urging everyone to get the shots. https://t.co/KX4NgubS9V #vaccines #VaccinesSaveLives #DeltaVariant #COVID19 #Covid_19 #VaccinesWork #vaccine #Pfizergate #Pfizer #Moderna #virus",2021-12-15 00:24:04+00:00,2021-12-15 00:24:04+00:00,[None],,0,0,0,0
1239199214,_pamela_davis,270,10271,"Singer, musician, music teacher, recording artist, & producer, who loves the beach. Checkout my music videos https://t.co/ANJI2nHFwD…","Jupiter, FL","@CBSNews ""Get the vaccine or feel the wrath of Delta"". A covid-19 parody of the Beatles song Helter Skelter urging everyone to get the shots. https://t.co/KX4NgubS9V #vaccines #VaccinesSaveLives #DeltaVariant #COVID19 #Covid_19 #VaccinesWork #vaccine #Pfizergate #Pfizer #Moderna #virus",2021-12-15 00:23:44+00:00,2021-12-15 00:23:44+00:00,[None],,0,0,0,0
1239199214,_pamela_davis,270,10271,"Singer, musician, music teacher, recording artist, & producer, who loves the beach. Checkout my music videos https://t.co/ANJI2nHFwD…","Jupiter, FL","@POTUS ""Get the vaccine or feel the wrath of Delta"". A covid-19 parody of the Beatles song Helter Skelter urging everyone to get the shots. https://t.co/KX4NgubS9V #vaccines #VaccinesSaveLives #DeltaVariant #COVID19 #Covid_19 #VaccinesWork #vaccine #Pfizergate #Pfizer #Moderna #virus",2021-12-15 00:23:24+00:00,2021-12-15 00:23:24+00:00,[None],,0,0,0,0
1239199214,_pamela_davis,270,10271,"Singer, musician, music teacher, recording artist, & producer, who loves the beach. Checkout my music videos https://t.co/ANJI2nHFwD…","Jupiter, FL","@AP ""Get the vaccine or feel the wrath of Delta"". A covid-19 parody of the Beatles song Helter Skelter urging everyone to get the shots. https://t.co/KX4NgubS9V #vaccines #VaccinesSaveLives #DeltaVariant #COVID19 #Covid_19 #VaccinesWork #vaccine #Pfizergate #Pfizer #Moderna #virus",2021-12-15 00:22:36+00:00,2021-12-15 00:22:36+00:00,[None],,0,0,0,0
1239199214,_pamela_davis,270,10271,"Singer, musician, music teacher, recording artist, & producer, who loves the beach. Checkout my music videos https://t.co/ANJI2nHFwD…","Jupiter, FL","@DrTedros ""Get the vaccine or feel the wrath of Delta"". A covid-19 parody of the Beatles song Helter Skelter urging everyone to get the shots. https://t.co/KX4NgubS9V #vaccines #VaccinesSaveLives #DeltaVariant #COVID19 #Covid_19 #VaccinesWork #vaccine #Pfizergate #Pfizer #Moderna #virus",2021-12-15 00:22:28+00:00,2021-12-15 00:22:28+00:00,[None],,0,0,0,0
1239199214,_pamela_davis,270,10271,"Singer, musician, music teacher, recording artist, & producer, who loves the beach. Checkout my music videos https://t.co/ANJI2nHFwD…","Jupiter, FL","@Reuters ""Get the vaccine or feel the wrath of Delta"". A covid-19 parody of the Beatles song Helter Skelter urging everyone to get the shots. https://t.co/KX4NgubS9V #vaccines #VaccinesSaveLives #DeltaVariant #COVID19 #Covid_19 #VaccinesWork #vaccine #Pfizergate #Pfizer #Moderna #virus",2021-12-15 00:22:04+00:00,2021-12-15 00:22:04+00:00,[None],,0,0,0,0
2497705986,elephunk101,2847,6423,,,"People are learning the hard way that #Covaxin will be the ONLY vaccine to save the world. The world is made up of many sheeps, unfortunately . 🤦‍♂️

#FDA #EUA #Covid19 #Delta #Omicron @Ocugen #vaccines 

#BloodClots #AstraZeneca #covid #Novavax #Pfizer #Moderna #mRNA #myocarditis https://t.co/BW9d7K3ae1",2021-12-14 17:55:55+00:00,2021-12-14 17:55:55+00:00,[None],,9,3,32,0
815287461433769984,astoundcameron,62,976,here’s my Linktree to take a look at the stuff i do- https://t.co/Meb8Vgseqb,"Wales, United Kingdom","AstCa News - 2nd Vaccine update for December 2021
https://t.co/Lba9rVHphO #covid19 
#vaccines 
#lockdown 
#wales
#uk
#oxford 
#astrazeneca 
#pfizer 
#biontech 
#moderna
#merck",2021-12-14 17:00:05+00:00,2021-12-14 17:00:05+00:00,[None],,0,0,0,0
34279982,torqueflite,1423,65119,"Cartoonist, Historian, Social Critic, Communicator","Colorado, USA","#Vaccines appear weak at blocking #Omicron, better against severe disease. #coronavirus #pandemic #COVID19 #Pfizer #Moderna #JandJ https://t.co/lYpl4Ydkno",2021-12-14 14:59:24+00:00,2021-12-14 14:59:24+00:00,[None],,0,0,0,0
1551479125,vaccineflstate,446,4224,Locating vaccine sites in #Florida. 💉💪 Trying to give back to my community by volunteering virtually. I am not associated with any government agency or group.,"Miami, FL","✅ Sarasota ✅ Bradenton 🚨 All Vaccines Available at these Locations
(For Ages 5 and Up)

📍 Sarasota Department of Health
📍 Manatee Department of Health

(Details below)

#COVID19 #vaccines #PfizerPediatric
#Pfizer #Moderna #JNJ #sarasota #bradenton #manatee #BoosterShots https://t.co/tfmbt0m82J",2021-12-13 11:40:55+00:00,2021-12-13 11:40:55+00:00,[None],,1,0,0,0
1052587516266729472,DrDaveSalisbury,286,8756,Just an academic. Always learning about Cybersecurity. OU/Miami/Calgary alumni. Support my country always; the government if it's merited. Opinions are my own.,"Dayton, OH","This paper doesn't say #vaccines are ineffective (as some have claimed), but questions the ""...sole reliance on #vaccination as a primary strategy to mitigate..."" #COVID19. #VaccineMandate #Pfizer #Moderna #BidenAdministration #FDA #Fauci #BigPharma
https://t.co/37MFtJbnMs https://t.co/wavN5BKbne",2021-12-13 10:27:12+00:00,2021-12-13 10:27:12+00:00,[None],,0,1,0,0
1367818738041511941,Farnakyboy,301,18604,,,👍 Good people in #Croatia who voted for this MEP #COVID19 #Pfizer #Moderna #vaccines #Omnicron #novavax #Covid https://t.co/72ZR94EBkU,2021-12-12 22:14:17+00:00,2021-12-12 22:14:17+00:00,[None],,2,0,6,0
65890224,erwinloh,1205,9924,"Group Chief Medical Officer, St Vincent's Health Australia & Professor at Monash University, University of Melbourne & Macquarie University","Melbourne, Victoria",Both #Pfizer and #Moderna were highly effective against #COVID19. Both #vaccines were less effective after July as compared to before May 2021. The odds of experiencing a symptomatic breakthrough #infection were lower after full #vaccination with Moderna…https://t.co/sZfbdPAh0c,2021-12-12 11:52:09+00:00,2021-12-12 11:52:09+00:00,[None],,0,0,1,0
368933390,kakmidah,3839,57493,I chose to be 'UnCommon': Studied @ What They Don't Teach You In HARVARD. Works @ NGO & Quotes ain't mine!,Port Dickson,"#JAPAN Panels Agree to Add, #Myocarditis as ADRs for #Pfizer, #Moderna #Vaccines 💉 #Covid19 
https://t.co/G2Bn2E1nyz https://t.co/KRISTzN1IG",2021-12-12 07:43:20+00:00,2021-12-12 07:43:20+00:00,[None],,0,0,0,0
1249588897547300864,springcanadian1,158,21328,"I'm a Harry Potter fan. My opinions are my own. If you don't like them please don't follow me.

My pronouns are she/ her.",Canada,"@drandrewb My parents and I got our #covid19 booster shot. If other folks 12 &amp; up want to go get their 1st, 2nd, or 3rd #covid19 #shot  in #Calgary. Drop-in! Both the #pfizer and #moderna #vaccines are available https://t.co/Ef03PnsaGl https://t.co/gZ9odkpYuO",2021-12-12 05:49:08+00:00,2021-12-12 05:49:08+00:00,[None],,0,1,1,0
2497705986,elephunk101,2847,6423,,,"""4th child dies after @Pfizer vaccine injection in Vietnam""

#FDA #EUA #Covid19 #Delta #Omicron @US_FDA @CDCgov #vaccines #BloodClots #AstraZeneca #covid #Novavax #Pfizer #Moderna #mRNA #myocarditis

https://t.co/L1pZjKpPFv",2021-12-12 04:06:30+00:00,2021-12-12 04:06:30+00:00,[None],,12,4,13,0
1247994699425726467,YLeyfman,1734,11398,#Medicine| Dir. & Host @MedNewsWeek| Research #Oncology #COVID19 #Immunotherapy #celltherapy #tcellrx #CART #bmtsm| About Me: https://t.co/PZG3UGoJrh,,"Although mRNA vaccines are safe &amp; effective against #covid19, increasing reports of breakthrough infections led to a comparison of both the #pfizer &amp; #moderna #mRNA #vaccines from December 2020 to September 2021. Results showed:
-effectiveness: Moderna (84.1%) v Pfizer (75.6%) https://t.co/sSMuJUmnJn",2021-12-12 01:48:09+00:00,2021-12-12 01:48:09+00:00,[None],,1,2,3,0
1239199214,_pamela_davis,270,10271,"Singer, musician, music teacher, recording artist, & producer, who loves the beach. Checkout my music videos https://t.co/ANJI2nHFwD…","Jupiter, FL","@11thHour @BhadeliaMD ""Get the vaccine or feel the wrath of Delta"". A covid-19 parody of the Beatles song Helter Skelter urging everyone to get the shots. https://t.co/KX4NgubS9V #vaccines #VaccinesSaveLives #DeltaVariant #COVID19 #Covid_19 #VaccinesWork #vaccine #Pfizergate #Pfizer #Moderna #virus",2021-12-12 01:32:37+00:00,2021-12-12 01:32:37+00:00,[None],,0,0,0,0
1239199214,_pamela_davis,270,10271,"Singer, musician, music teacher, recording artist, & producer, who loves the beach. Checkout my music videos https://t.co/ANJI2nHFwD…","Jupiter, FL","@AFP ""Get the vaccine or feel the wrath of Delta"". A covid-19 parody of the Beatles song Helter Skelter urging everyone to get the shots. https://t.co/KX4NgubS9V #vaccines #VaccinesSaveLives #DeltaVariant #COVID19 #Covid_19 #VaccinesWork #vaccine #Pfizergate #Pfizer #Moderna #virus",2021-12-12 01:32:26+00:00,2021-12-12 01:32:26+00:00,[None],,0,0,0,0
1239199214,_pamela_davis,270,10271,"Singer, musician, music teacher, recording artist, & producer, who loves the beach. Checkout my music videos https://t.co/ANJI2nHFwD…","Jupiter, FL","@CDCDirector ""Get the vaccine or feel the wrath of Delta"". A covid-19 parody of the Beatles song Helter Skelter urging everyone to get the shots. https://t.co/KX4NgubS9V #vaccines #VaccinesSaveLives #DeltaVariant #COVID19 #Covid_19 #VaccinesWork #vaccine #Pfizergate #Pfizer #Moderna #virus",2021-12-12 01:32:11+00:00,2021-12-12 01:32:11+00:00,[None],,0,0,0,0
1239199214,_pamela_davis,270,10271,"Singer, musician, music teacher, recording artist, & producer, who loves the beach. Checkout my music videos https://t.co/ANJI2nHFwD…","Jupiter, FL","@VippusaO ""Get the vaccine or feel the wrath of Delta"". A covid-19 parody of the Beatles song Helter Skelter urging everyone to get the shots. https://t.co/KX4NgubS9V #vaccines #VaccinesSaveLives #DeltaVariant #COVID19 #Covid_19 #VaccinesWork #vaccine #Pfizergate #Pfizer #Moderna #virus",2021-12-12 01:31:56+00:00,2021-12-12 01:31:56+00:00,[None],,0,0,0,0
1239199214,_pamela_davis,270,10271,"Singer, musician, music teacher, recording artist, & producer, who loves the beach. Checkout my music videos https://t.co/ANJI2nHFwD…","Jupiter, FL","@ProfColinDavis ""Get the vaccine or feel the wrath of Delta"". A covid-19 parody of the Beatles song Helter Skelter urging everyone to get the shots. https://t.co/KX4NgubS9V #vaccines #VaccinesSaveLives #DeltaVariant #COVID19 #Covid_19 #VaccinesWork #vaccine #Pfizergate #Pfizer #Moderna #virus",2021-12-12 01:31:33+00:00,2021-12-12 01:31:33+00:00,[None],,0,0,0,0
1239199214,_pamela_davis,270,10271,"Singer, musician, music teacher, recording artist, & producer, who loves the beach. Checkout my music videos https://t.co/ANJI2nHFwD…","Jupiter, FL","@BBCNews ""Get the vaccine or feel the wrath of Delta"". A covid-19 parody of the Beatles song Helter Skelter urging everyone to get the shots. https://t.co/KX4NgubS9V #vaccines #VaccinesSaveLives #DeltaVariant #COVID19 #Covid_19 #VaccinesWork #vaccine #Pfizergate #Pfizer #Moderna #virus",2021-12-12 01:31:21+00:00,2021-12-12 01:31:21+00:00,[None],,0,0,0,0
